facil,country,region,zone,region_code,region_name,latnum,longnum,factype,mga,ftype,factype2,ownership,water_source,soapwater,st_precautions,tbservice,hivcare,meetings,quality,inpatient,numberbeds,total_full,outpatients,cumulative_cases,cumulative_deaths
1168,DRC,93,,93,Maniema,,,5,1,2,2,1,f,t,f,t,f,t,f,t,3,8,15,5118,90
1169,DRC,93,,93,Maniema,-0.95601,27.3587,4,1,2,2,1,f,f,f,t,t,t,f,t,10,9,14,5118,90
1170,DRC,93,,93,Maniema,,,5,1,2,2,1,t,f,t,t,f,t,f,f,4,6,,5118,90
1171,DRC,93,,93,Maniema,-0.73938,26.58272,2,1,2,1,1,f,t,f,t,t,t,t,t,87,85,273,5118,90
1172,DRC,93,,93,Maniema,,,2,1,9,1,1,,,,,,,,,,,,5118,90
1173,DRC,93,,93,Maniema,-1.257,27.27196,4,1,2,2,1,t,f,t,t,t,t,t,t,16,8,65,5118,90
1174,DRC,93,,93,Maniema,-0.76579,26.4797,5,1,2,2,1,t,t,t,t,t,t,f,f,5,6,,5118,90
1175,DRC,93,,93,Maniema,-1.45244,26.47026,2,1,2,1,1,t,t,t,t,t,t,t,t,38,25,112,5118,90
1176,DRC,93,,93,Maniema,-3.16528,26.63351,5,1,2,2,1,f,t,f,t,t,t,t,f,4,6,,5118,90
1177,DRC,93,,93,Maniema,-3.19259,26.84412,4,1,2,2,1,f,t,f,t,t,t,t,t,10,16,32,5118,90
1178,DRC,93,,93,Maniema,-3.15949,26.70744,4,4,2,2,2,f,t,f,t,t,t,t,t,20,18,48,5118,90
1179,DRC,93,,93,Maniema,-3.16309,26.64159,2,1,2,1,1,f,f,f,t,t,t,t,t,25,30,57,5118,90
1180,DRC,93,,93,Maniema,-3.24507,26.91111,4,1,2,2,1,f,f,f,t,t,t,t,t,8,20,28,5118,90
1181,DRC,93,,93,Maniema,-1.45203,26.4712,5,1,2,2,1,t,t,f,t,t,t,f,f,10,11,,5118,90
1182,DRC,93,,93,Maniema,-1.46941,26.44692,2,3,2,1,2,f,t,t,t,t,t,t,t,78,66,162,5118,90
1183,DRC,93,,93,Maniema,-1.45335,26.45049,4,1,2,2,1,f,f,f,t,t,t,t,t,8,12,26,5118,90
1184,DRC,93,,93,Maniema,-4.65203,26.36107,3,2,2,1,2,t,t,f,t,t,t,t,t,28,11,55,5118,90
1185,DRC,93,,93,Maniema,-4.39014,26.11746,4,1,2,2,1,f,t,f,t,t,t,t,t,8,9,30,5118,90
1186,DRC,93,,93,Maniema,-4.64199,26.36496,2,1,2,1,1,t,f,f,t,t,t,t,t,42,32,76,5118,90
1187,DRC,93,,93,Maniema,-3.66323,24.87329,5,1,2,2,1,t,f,f,t,t,t,t,t,4,6,8,5118,90
1188,DRC,93,,93,Maniema,,,2,1,9,1,1,,,,,,,,,,,,5118,90
1189,DRC,93,,93,Maniema,-3.9316,25.1216,5,1,2,2,1,f,t,f,t,t,t,t,t,2,8,15,5118,90
1190,DRC,93,,93,Maniema,-4.59366,25.17109,4,1,2,2,1,f,t,f,t,t,t,t,t,3,7,25,5118,90
1191,DRC,93,,93,Maniema,-4.23001,25.18163,2,4,2,1,2,t,f,f,t,t,t,t,t,26,36,75,5118,90
1192,DRC,44,,44,Mongala,2.37001,20.51379,2,3,2,1,2,t,t,f,t,t,t,f,t,85,42,275,5118,90
1193,DRC,44,,44,Mongala,2.33661,20.76964,5,1,2,2,1,t,t,f,f,f,t,f,t,2,3,11,5118,90
1194,DRC,44,,44,Mongala,2.27508,20.28592,5,1,2,2,1,f,t,f,t,t,t,f,t,4,4,7,5118,90
1195,DRC,44,,44,Mongala,1.50817,21.6951,2,1,2,1,1,f,t,f,t,t,t,t,t,60,39,135,5118,90
1196,DRC,44,,44,Mongala,1.26505,21.62352,4,1,2,2,1,t,t,f,t,f,t,t,t,1,6,7,5118,90
1197,DRC,44,,44,Mongala,1.27044,21.77201,5,1,2,2,1,f,t,f,t,f,t,f,t,1,5,412,5118,90
1198,DRC,44,,44,Mongala,2.87449,21.2285,2,1,2,1,1,f,t,f,t,t,t,f,t,48,24,141,5118,90
1199,DRC,44,,44,Mongala,2.87765,21.22646,5,4,2,2,2,t,t,f,f,f,t,t,t,15,8,25,5118,90
1200,DRC,44,,44,Mongala,2.87292,21.12718,5,1,2,2,1,f,t,f,f,f,t,t,t,2,4,197,5118,90
1201,DRC,44,,44,Mongala,1.74438,20.2692,2,1,2,1,1,f,t,f,t,f,t,t,t,67,31,253,5118,90
1202,DRC,44,,44,Mongala,1.71889,19.92724,5,1,2,2,1,f,t,f,t,f,t,t,f,8,7,,5118,90
1203,DRC,44,,44,Mongala,1.74716,21.47031,5,1,2,2,1,t,t,f,t,f,t,f,t,3,4,12,5118,90
1204,DRC,44,,44,Mongala,1.8823,21.7478,2,2,2,1,2,f,t,t,t,t,t,f,t,100,50,125,5118,90
1205,DRC,44,,44,Mongala,2.17949,22.47523,2,1,1,1,1,t,t,f,t,t,t,t,t,61,116,88,5118,90
1206,DRC,44,,44,Mongala,2.17984,22.46883,5,1,1,2,1,t,f,f,t,f,t,t,f,6,7,,5118,90
1207,DRC,44,,44,Mongala,2.18584,22.46164,2,4,1,1,2,t,t,f,t,t,t,t,t,60,42,142,5118,90
1208,DRC,44,,44,Mongala,2.15076,21.51274,4,4,1,2,2,t,t,f,t,t,t,f,t,37,19,18,5118,90
1209,DRC,44,,44,Mongala,2.14903,21.51028,3,3,1,1,2,t,t,f,t,f,f,t,t,23,11,17,5118,90
1210,DRC,44,,44,Mongala,2.41233,21.8162,4,1,2,2,1,f,t,f,t,f,t,f,t,6,6,39,5118,90
1211,DRC,44,,44,Mongala,2.28127,21.74883,4,4,2,2,2,t,f,f,t,t,t,f,t,50,11,9998,5118,90
1212,DRC,44,,44,Mongala,2.14987,21.52011,2,1,1,1,1,t,t,f,t,t,t,f,t,122,141,468,5118,90
1213,DRC,44,,44,Mongala,2.1979,21.2888,5,1,2,2,1,t,f,f,f,f,t,f,f,6,2,,5118,90
1214,DRC,44,,44,Mongala,2.1956,21.26837,4,4,1,2,2,f,t,f,f,f,t,f,t,12,5,17,5118,90
1215,DRC,44,,44,Mongala,2.27328,23.5447,5,1,2,2,1,f,t,f,t,f,t,t,f,6,5,,5118,90
1216,DRC,44,,44,Mongala,2.42619,23.39281,5,1,2,2,1,f,f,f,t,f,t,t,f,10,5,,5118,90
1217,DRC,44,,44,Mongala,2.22036,23.1394,2,1,2,1,1,f,t,f,t,t,t,t,t,74,39,243,5118,90
1218,DRC,44,,44,Mongala,1.84655,21.4528,5,4,2,2,2,t,f,f,t,f,t,t,t,2,5,2,5118,90
1219,DRC,44,,44,Mongala,1.78636,20.9053,2,4,2,1,2,t,t,f,t,f,t,t,t,92,53,98,5118,90
1220,DRC,44,,44,Mongala,1.97403,21.37339,5,1,2,2,1,f,t,f,t,f,t,t,t,3,5,212,5118,90
1221,DRC,44,,44,Mongala,2.21997,22.36618,5,1,2,2,1,t,f,f,t,f,t,t,f,5,5,,5118,90
1222,DRC,44,,44,Mongala,2.22974,22.18079,4,1,2,2,1,f,f,f,t,f,t,t,t,10,6,8,5118,90
1223,DRC,44,,44,Mongala,2.30501,22.34039,2,1,2,1,1,f,f,f,t,t,t,f,t,25,25,45,5118,90
1224,DRC,44,,44,Mongala,2.26783,22.22327,5,1,2,2,1,f,f,f,t,t,t,f,f,,4,,5118,90
1225,DRC,44,,44,Mongala,2.47128,21.73037,5,1,2,2,1,t,f,f,f,f,t,f,t,10,4,10,5118,90
1226,DRC,44,,44,Mongala,2.47103,22.972,4,4,2,2,2,f,t,f,t,t,t,t,t,13,17,101,5118,90
1227,DRC,44,,44,Mongala,2.60205,21.76513,4,4,2,2,2,f,t,f,t,f,t,f,t,50,14,31,5118,90
1228,DRC,44,,44,Mongala,2.67727,21.68964,5,1,2,2,1,f,f,f,f,f,t,f,f,10,3,,5118,90
1229,DRC,44,,44,Mongala,2.82532,22.22258,2,4,2,1,2,f,t,f,t,t,t,f,t,40,25,97,5118,90
1230,DRC,44,,44,Mongala,2.19221,22.66749,5,1,2,2,1,f,t,f,t,f,t,t,f,10,5,,5118,90
1231,DRC,44,,44,Mongala,2.11887,22.61355,5,1,2,2,1,t,f,f,t,t,t,f,f,6,5,,5118,90
1232,DRC,44,,44,Mongala,2.41477,22.66061,2,1,2,1,1,f,t,f,t,t,t,t,t,50,21,72,5118,90
1233,DRC,61,,61,Nord-Kivu,-0.35234,29.15082,2,1,2,1,1,f,t,t,t,t,t,t,t,38,35,136,5118,90
1234,DRC,61,,61,Nord-Kivu,0,0,4,1,2,2,1,t,t,t,t,t,t,t,t,27,27,48,5118,90
1235,DRC,61,,61,Nord-Kivu,-0.26351,29.19154,5,1,2,2,1,f,t,t,t,t,t,t,t,12,10,138,5118,90
1236,DRC,61,,61,Nord-Kivu,-1.16505,29.23004,4,4,2,2,2,t,t,t,t,t,t,t,t,50,21,164,5118,90
1237,DRC,61,,61,Nord-Kivu,0.50238,29.45281,5,1,1,2,1,f,t,f,t,f,t,t,t,12,12,206,5118,90
1238,DRC,61,,61,Nord-Kivu,0.48638,29.45875,2,1,1,1,1,f,t,f,t,t,t,t,t,150,133,310,5118,90
1239,DRC,61,,61,Nord-Kivu,0.499,29.47267,3,4,1,1,2,f,t,f,t,t,t,t,t,38,29,65,5118,90
1240,DRC,61,,61,Nord-Kivu,0.25897,28.97362,4,4,2,2,2,t,t,f,t,t,t,t,t,34,21,82,5118,90
1241,DRC,61,,61,Nord-Kivu,0.3241,28.87484,2,4,2,1,2,t,t,f,t,t,t,t,t,60,55,350,5118,90
1242,DRC,61,,61,Nord-Kivu,0.42834,29.8027,5,1,2,2,1,f,f,f,t,t,t,f,t,11,11,113,5118,90
1243,DRC,61,,61,Nord-Kivu,-0.88307,29.56489,2,4,2,1,2,t,t,f,t,t,t,t,t,102,71,215,5118,90
1244,DRC,61,,61,Nord-Kivu,,,2,2,9,1,2,,,,,,,,,,,,5118,90
1245,DRC,61,,61,Nord-Kivu,-0.84553,29.60069,5,4,2,2,2,f,f,f,f,f,t,f,f,,2,,5118,90
1246,DRC,61,,61,Nord-Kivu,0.14511,29.28553,2,4,1,1,2,f,t,f,t,t,t,t,t,88,113,227,5118,90
1247,DRC,61,,61,Nord-Kivu,0.13052,29.28956,3,4,1,1,2,f,t,f,t,t,t,t,t,42,35,90,5118,90
1248,DRC,61,,61,Nord-Kivu,0.12991,29.29201,3,1,1,1,1,t,t,f,t,t,t,t,t,13,22,45,5118,90
1249,DRC,61,,61,Nord-Kivu,0.13822,29.28366,3,1,1,1,1,f,t,t,t,t,t,t,t,20,20,3,5118,90
1250,DRC,61,,61,Nord-Kivu,0.16848,29.29744,3,3,1,1,2,t,t,t,t,t,t,t,t,22,14,46,5118,90
1251,DRC,61,,61,Nord-Kivu,0.15102,29.2579,3,3,1,1,2,f,f,t,t,t,t,t,t,22,10,28,5118,90
1252,DRC,61,,61,Nord-Kivu,0.15093,29.25761,3,3,1,1,2,f,f,f,f,t,t,t,t,25,16,32,5118,90
1253,DRC,61,,61,Nord-Kivu,0,0,1,1,1,1,1,t,t,f,t,t,t,f,t,205,237,593,5118,90
1254,DRC,61,,61,Nord-Kivu,-1.66113,29.18145,5,1,1,2,1,f,t,f,t,t,t,f,f,18,9,,5118,90
1255,DRC,61,,61,Nord-Kivu,-1.66064,29.2127,2,4,1,1,2,t,t,f,t,t,t,t,t,120,108,365,5118,90
1256,DRC,61,,61,Nord-Kivu,-1.67719,28.13949,2,1,2,1,1,t,f,f,t,f,t,f,t,34,26,56,5118,90
1257,DRC,61,,61,Nord-Kivu,-1.68962,28.35778,4,4,2,2,2,t,t,t,t,t,t,t,t,12,16,206,5118,90
1258,DRC,61,,61,Nord-Kivu,0.26017,29.2356,4,4,2,2,2,t,t,f,t,t,t,t,t,18,24,231,5118,90
1259,DRC,61,,61,Nord-Kivu,0.33229,29.35476,2,1,2,1,1,t,t,f,t,t,t,f,t,45,27,48,5118,90
1260,DRC,61,,61,Nord-Kivu,0.32077,29.20646,5,1,2,2,1,f,f,f,t,f,t,f,t,7,12,25,5118,90
1261,DRC,61,,61,Nord-Kivu,,,2,2,9,1,2,,,,,,,,,,,,5118,90
1262,DRC,61,,61,Nord-Kivu,0,0,4,4,1,2,2,f,t,f,t,t,t,t,t,38,23,84,5118,90
1263,DRC,61,,61,Nord-Kivu,-1.67902,29.23428,3,4,1,1,2,f,t,f,f,f,t,t,t,27,18,131,5118,90
1264,DRC,61,,61,Nord-Kivu,-1.66645,29.23268,2,4,1,1,2,f,t,f,t,t,t,t,t,87,111,277,5118,90
1265,DRC,61,,61,Nord-Kivu,0.14037,29.29392,3,3,1,1,2,f,t,f,f,f,t,f,t,19,22,35,5118,90
1266,DRC,61,,61,Nord-Kivu,0.16866,29.30855,3,3,1,1,2,f,f,f,t,t,t,f,t,42,15,57,5118,90
1267,DRC,61,,61,Nord-Kivu,0,0,2,4,1,1,2,t,t,f,t,t,t,t,t,160,143,408,5118,90
1268,DRC,61,,61,Nord-Kivu,0,0,3,4,1,1,2,f,t,t,t,t,t,t,t,31,27,52,5118,90
1269,DRC,61,,61,Nord-Kivu,0.15298,29.31245,3,1,1,1,1,f,t,f,t,t,t,t,t,17,27,49,5118,90
1270,DRC,61,,61,Nord-Kivu,0.12942,29.31741,3,3,1,1,2,f,t,t,t,t,f,t,t,22,15,5,5118,90
1271,DRC,61,,61,Nord-Kivu,0.11831,29.3059,3,3,1,1,2,f,t,f,t,t,t,t,t,28,26,56,5118,90
1272,DRC,61,,61,Nord-Kivu,0.12349,29.29471,3,4,1,1,2,f,t,t,t,t,t,t,t,222,172,482,5118,90
1273,DRC,61,,61,Nord-Kivu,0.14149,29.30173,3,3,1,1,2,f,t,f,f,f,t,t,t,16,18,46,5118,90
1274,DRC,61,,61,Nord-Kivu,0.13848,29.29963,3,4,1,1,2,f,t,f,t,t,t,t,t,53,71,169,5118,90
1275,DRC,61,,61,Nord-Kivu,0.15594,29.33038,5,1,1,2,1,,f,f,t,f,t,f,t,12,7,14,5118,90
1276,DRC,61,,61,Nord-Kivu,-0.52413,29.14809,4,4,2,2,2,f,t,t,t,t,t,t,t,36,21,168,5118,90
1277,DRC,61,,61,Nord-Kivu,-0.60972,29.1722,2,1,2,1,1,t,t,f,t,t,t,t,t,130,70,448,5118,90
1278,DRC,61,,61,Nord-Kivu,,,2,2,9,1,2,,,,,,,,,,,,5118,90
1279,DRC,61,,61,Nord-Kivu,-0.69896,29.17401,5,4,2,2,2,f,t,t,t,f,t,f,t,16,13,124,5118,90
1280,DRC,61,,61,Nord-Kivu,-1.31442,28.67038,4,4,2,2,2,f,t,t,t,f,t,t,t,40,20,110,5118,90
1281,DRC,61,,61,Nord-Kivu,0,0,2,1,2,1,1,t,t,f,t,t,t,t,t,52,31,154,5118,90
1282,DRC,61,,61,Nord-Kivu,-1.61967,29.1534,5,1,2,2,1,f,t,t,t,t,t,t,f,8,13,,5118,90
1283,DRC,61,,61,Nord-Kivu,-1.61291,29.03049,2,1,2,1,1,f,t,t,t,t,t,t,t,128,72,307,5118,90
1284,DRC,61,,61,Nord-Kivu,-1.65389,28.886,4,1,2,2,1,t,t,f,t,t,t,f,t,22,21,186,5118,90
1285,DRC,61,,61,Nord-Kivu,0.72,29.50164,5,1,2,2,1,t,f,f,t,t,t,t,t,17,8,40,5118,90
1286,DRC,61,,61,Nord-Kivu,0.14978,29.55713,4,1,2,2,1,f,t,t,t,t,t,t,t,76,34,212,5118,90
1287,DRC,61,,61,Nord-Kivu,0,0,2,1,2,1,1,t,t,f,t,t,t,t,t,246,182,503,5118,90
1288,DRC,61,,61,Nord-Kivu,-0.7973,29.53247,4,1,2,2,1,t,t,f,t,t,t,t,t,24,14,83,5118,90
1289,DRC,61,,61,Nord-Kivu,-0.986,29.39022,3,4,2,1,2,f,t,t,t,t,t,t,t,45,19,88,5118,90
1290,DRC,61,,61,Nord-Kivu,0.4954,29.14362,4,4,2,2,2,t,t,t,t,t,t,t,t,62,24,222,5118,90
1291,DRC,61,,61,Nord-Kivu,0.46782,29.26557,5,4,2,2,2,f,f,t,f,f,t,f,t,9,8,24,5118,90
1292,DRC,61,,61,Nord-Kivu,-0.16109,29.23048,2,1,2,1,1,f,t,f,t,t,t,t,t,62,51,135,5118,90
1293,DRC,61,,61,Nord-Kivu,0.52173,29.36249,3,4,2,1,2,f,t,f,t,t,t,t,t,20,17,75,5118,90
1294,DRC,61,,61,Nord-Kivu,0.4677,29.21264,2,1,2,1,1,f,t,f,t,t,t,t,t,44,33,240,5118,90
1295,DRC,61,,61,Nord-Kivu,0.19942,28.27541,4,1,2,2,1,f,t,f,t,f,t,f,t,10,10,107,5118,90
1296,DRC,61,,61,Nord-Kivu,0.36141,28.75898,2,1,1,1,1,t,t,f,t,t,t,t,t,100,54,370,5118,90
1297,DRC,61,,61,Nord-Kivu,0.42415,28.62532,5,4,2,2,2,f,f,f,t,f,t,f,t,15,7,47,5118,90
1298,DRC,61,,61,Nord-Kivu,-0.9926,29.36451,5,1,2,2,1,t,t,t,t,f,f,t,t,8,6,34,5118,90
1299,DRC,61,,61,Nord-Kivu,-0.1509,29.34865,3,4,2,1,2,f,t,f,t,t,t,t,t,28,22,51,5118,90
1300,DRC,61,,61,Nord-Kivu,-0.13767,29.34777,2,1,2,1,1,t,t,f,t,t,t,t,t,62,48,84,5118,90
1301,DRC,61,,61,Nord-Kivu,,,4,9,9,2,2,,,,,,,,,,,,5118,90
1302,DRC,61,,61,Nord-Kivu,-1.39689,29.1647,5,4,2,2,2,t,t,f,t,f,t,t,t,5,8,17,5118,90
1303,DRC,61,,61,Nord-Kivu,-1.41485,28.86191,5,1,2,2,1,t,t,t,t,t,t,t,t,10,13,62,5118,90
1304,DRC,61,,61,Nord-Kivu,-1.40227,28.81812,2,1,2,1,1,t,t,t,t,t,t,t,t,151,262,963,5118,90
1305,DRC,61,,61,Nord-Kivu,0.265,29.252,2,1,2,1,1,f,t,t,t,t,t,t,t,133,97,375,5118,90
1306,DRC,61,,61,Nord-Kivu,0,0,4,1,1,2,1,f,t,f,t,t,t,t,t,25,29,164,5118,90
1307,DRC,61,,61,Nord-Kivu,0.5396,29.17011,5,1,2,2,1,f,t,f,t,f,t,t,t,16,7,65,5118,90
1308,DRC,61,,61,Nord-Kivu,0.1833,29.16246,3,4,2,1,2,f,t,f,t,t,t,f,t,21,22,63,5118,90
1309,DRC,61,,61,Nord-Kivu,0.32541,29.67795,4,1,2,2,1,t,t,t,t,t,t,t,t,58,34,72,5118,90
1310,DRC,61,,61,Nord-Kivu,0.1631,29.6868,4,4,2,2,2,f,t,t,t,t,t,t,t,20,20,72,5118,90
1311,DRC,61,,61,Nord-Kivu,0.36795,29.76378,5,4,2,2,2,t,t,f,t,f,t,f,t,11,9,12,5118,90
1312,DRC,61,,61,Nord-Kivu,0.33433,29.74503,2,1,2,1,1,f,t,f,t,t,t,t,t,75,73,197,5118,90
1313,DRC,61,,61,Nord-Kivu,-1.13286,29.4283,2,4,2,1,2,t,t,t,t,t,t,t,t,184,205,1627,5118,90
1314,DRC,61,,61,Nord-Kivu,-1.51592,29.34206,5,1,2,2,1,f,t,t,t,t,t,t,t,7,11,317,5118,90
1315,DRC,61,,61,Nord-Kivu,-1.51077,29.34767,2,1,2,1,1,f,t,f,t,t,t,t,t,38,25,9998,5118,90
1316,DRC,61,,61,Nord-Kivu,,,5,1,2,2,1,f,t,f,f,t,t,f,t,8,6,148,5118,90
1317,DRC,61,,61,Nord-Kivu,0.824,29.44302,4,1,2,2,1,f,t,t,t,t,t,t,t,42,33,206,5118,90
1318,DRC,61,,61,Nord-Kivu,0.72755,29.3732,4,1,2,2,1,f,t,t,t,t,t,t,t,37,33,100,5118,90
1319,DRC,61,,61,Nord-Kivu,0.70294,29.5214,2,4,2,1,2,f,t,t,t,t,t,t,t,163,221,421,5118,90
1320,DRC,61,,61,Nord-Kivu,-0.98621,28.69901,2,4,2,1,2,f,t,t,t,f,t,t,t,60,44,231,5118,90
1321,DRC,61,,61,Nord-Kivu,0,0,4,1,2,2,1,t,t,f,t,t,t,f,t,21,16,111,5118,90
1322,DRC,61,,61,Nord-Kivu,-1.15866,29.42695,4,4,2,2,2,t,t,f,t,t,t,t,t,83,47,564,5118,90
1323,DRC,61,,61,Nord-Kivu,-1.18073,29.44618,2,1,2,1,1,t,t,t,t,t,t,t,t,220,163,1148,5118,90
1324,DRC,61,,61,Nord-Kivu,-1.2644,29.43682,4,4,2,2,2,t,t,t,t,t,t,t,t,84,42,452,5118,90
1325,DRC,61,,61,Nord-Kivu,0,0,2,1,2,1,1,f,t,t,t,t,t,t,t,60,64,301,5118,90
1326,DRC,61,,61,Nord-Kivu,-1.27639,29.55319,5,1,2,2,1,t,t,t,t,t,t,t,t,8,15,124,5118,90
1327,DRC,61,,61,Nord-Kivu,0.13695,29.39269,2,1,2,1,1,t,t,f,t,t,t,t,t,60,62,205,5118,90
1328,DRC,61,,61,Nord-Kivu,-1.42608,28.6869,2,1,2,1,1,f,t,f,t,t,t,t,t,141,108,607,5118,90
1329,DRC,61,,61,Nord-Kivu,-1.30191,27.88003,4,2,2,2,2,f,f,f,t,t,t,t,t,25,23,538,5118,90
1330,DRC,61,,61,Nord-Kivu,-1.27837,27.72762,5,1,2,2,1,f,t,f,f,f,t,f,f,3,5,,5118,90
1331,DRC,42,,42,Sud_Ubangi,2.48424,19.20197,2,4,2,1,2,f,t,f,t,f,t,t,t,85,54,88,5118,90
1332,DRC,42,,42,Sud_Ubangi,2.40755,19.38699,5,1,2,2,1,t,f,f,t,f,t,t,t,8,5,12,5118,90
1333,DRC,42,,42,Sud_Ubangi,0,0,5,1,2,2,1,f,t,f,t,f,t,t,f,2,4,,5118,90
1334,DRC,42,,42,Sud_Ubangi,3.56786,19.75761,2,4,2,1,2,f,t,f,t,t,t,t,t,25,26,18,5118,90
1335,DRC,42,,42,Sud_Ubangi,3.45807,19.66481,5,1,2,2,1,f,f,f,t,f,t,f,f,4,6,,5118,90
1336,DRC,42,,42,Sud_Ubangi,2.41415,18.64952,2,4,2,1,2,t,t,f,t,t,t,t,t,53,46,135,5118,90
1337,DRC,42,,42,Sud_Ubangi,2.5576,18.65848,5,1,2,2,1,f,f,f,t,t,t,t,t,10,4,17,5118,90
1338,DRC,42,,42,Sud_Ubangi,,,2,4,2,1,2,t,t,f,t,f,t,t,t,50,42,102,5118,90
1339,DRC,42,,42,Sud_Ubangi,3.40434,20.11401,5,1,2,2,1,f,t,f,t,f,t,f,f,4,5,,5118,90
1340,DRC,42,,42,Sud_Ubangi,2.93778,19.5816,5,1,2,2,1,f,f,f,t,f,t,t,f,,2,,5118,90
1341,DRC,42,,42,Sud_Ubangi,3.10517,19.251,2,4,2,1,2,f,t,t,t,f,t,t,t,81,30,221,5118,90
1342,DRC,42,,42,Sud_Ubangi,2.92659,19.21161,5,3,2,2,2,t,t,f,t,f,t,t,t,26,13,103,5118,90
1343,DRC,42,,42,Sud_Ubangi,2.69432,19.62481,3,4,2,1,2,f,t,f,t,f,t,t,t,30,34,73,5118,90
1344,DRC,42,,42,Sud_Ubangi,2.64747,19.47726,5,1,2,2,1,f,t,f,t,f,t,t,f,6,4,,5118,90
1345,DRC,42,,42,Sud_Ubangi,2.64625,19.70538,2,1,2,1,1,f,t,f,t,t,t,t,t,66,71,151,5118,90
1346,DRC,42,,42,Sud_Ubangi,0,0,5,1,2,2,1,f,t,f,t,f,t,t,f,2,5,,5118,90
1347,DRC,42,,42,Sud_Ubangi,0,0,2,3,2,1,2,f,t,f,t,t,t,t,t,155,30,230,5118,90
1348,DRC,42,,42,Sud_Ubangi,2.77612,19.95399,2,3,2,1,2,f,t,f,t,f,t,t,t,26,33,122,5118,90
1349,DRC,42,,42,Sud_Ubangi,3.26518,19.64011,5,1,2,2,1,t,f,f,t,f,t,t,f,2,2,,5118,90
1350,DRC,42,,42,Sud_Ubangi,3.17124,19.2427,5,4,2,2,2,t,t,f,f,t,t,f,f,,10,,5118,90
1351,DRC,42,,42,Sud_Ubangi,3.17151,19.23912,2,4,2,1,2,f,t,f,t,t,t,t,t,167,74,554,5118,90
1352,DRC,42,,42,Sud_Ubangi,3.12212,19.81656,5,1,2,2,1,f,f,f,t,f,t,t,f,4,5,,5118,90
1353,DRC,42,,42,Sud_Ubangi,3.29237,19.86146,5,1,2,2,1,f,f,f,t,f,t,t,f,3,5,,5118,90
1354,DRC,42,,42,Sud_Ubangi,3.24177,19.77147,2,1,1,1,1,t,t,t,t,t,t,t,t,130,212,283,5118,90
1355,DRC,42,,42,Sud_Ubangi,2.597,19.15177,5,1,2,2,1,f,t,f,t,f,t,f,f,4,4,,5118,90
1356,DRC,42,,42,Sud_Ubangi,2.77658,19.1972,2,1,2,1,1,f,t,f,t,f,t,t,t,50,50,79,5118,90
1357,DRC,42,,42,Sud_Ubangi,2.31474,19.20136,5,1,2,2,1,f,f,f,t,f,t,t,t,3,6,36,5118,90
1358,DRC,42,,42,Sud_Ubangi,3.74959,19.6976,4,4,2,2,2,t,t,f,t,t,t,f,t,26,20,40,5118,90
1359,DRC,42,,42,Sud_Ubangi,3.57592,19.25484,5,1,2,2,1,f,t,f,f,f,t,f,f,1,3,,5118,90
1360,DRC,42,,42,Sud_Ubangi,3.63913,18.63563,2,1,2,1,1,f,t,f,t,t,t,t,t,93,77,132,5118,90
1361,DRC,42,,42,Sud_Ubangi,4.3708,18.7318,5,1,2,2,1,f,t,f,t,t,t,f,f,5,3,,5118,90
1362,DRC,42,,42,Sud_Ubangi,3.23122,18.68283,2,4,2,1,2,f,f,f,t,t,t,f,t,62,36,276,5118,90
1363,DRC,42,,42,Sud_Ubangi,3.15726,18.63328,5,1,2,2,1,t,t,f,t,f,t,f,f,3,5,,5118,90
1364,DRC,42,,42,Sud_Ubangi,2.52563,20.22724,2,4,2,1,2,f,t,f,t,f,t,t,t,54,40,92,5118,90
1365,DRC,42,,42,Sud_Ubangi,2.72842,20.34984,5,1,2,2,1,f,f,f,t,f,t,t,f,3,5,,5118,90
1366,DRC,42,,42,Sud_Ubangi,2.57053,20.48726,5,3,2,2,2,f,t,f,t,f,t,t,f,6,4,,5118,90
1367,DRC,42,,42,Sud_Ubangi,2.84889,20.62569,2,4,2,1,2,t,t,f,t,f,t,t,t,48,33,99,5118,90
1368,DRC,42,,42,Sud_Ubangi,2.96488,19.6899,5,1,2,2,1,f,t,f,t,f,t,t,f,2,4,,5118,90
1369,DRC,42,,42,Sud_Ubangi,2.97335,19.35003,2,4,2,1,2,t,t,t,t,t,t,t,t,127,113,208,5118,90
1370,DRC,42,,42,Sud_Ubangi,2.96013,19.36948,5,1,2,2,1,f,t,f,t,f,t,f,f,2,6,,5118,90
1371,DRC,42,,42,Sud_Ubangi,4.34948,18.59728,2,1,1,1,1,t,t,f,t,t,t,t,t,48,51,131,5118,90
1372,DRC,45,,45,Tshuapa,0.38907,20.84333,2,1,2,1,1,f,t,f,t,t,t,f,t,78,48,258,5118,90
1373,DRC,45,,45,Tshuapa,0.49273,21.4532,4,1,2,2,1,t,t,f,t,f,t,f,t,10,15,130,5118,90
1374,DRC,45,,45,Tshuapa,0.9573,20.88253,5,1,2,2,1,f,t,f,t,f,t,f,t,2,7,12,5118,90
1375,DRC,45,,45,Tshuapa,-0.21983,20.6965,5,1,2,2,1,t,t,t,t,f,t,t,f,1,7,,5118,90
1376,DRC,45,,45,Tshuapa,-0.65758,20.60563,4,1,2,2,1,f,t,f,t,t,t,t,t,3,15,2,5118,90
1377,DRC,45,,45,Tshuapa,-0.28541,20.87951,3,3,1,1,2,f,t,f,t,f,t,t,t,12,20,22,5118,90
